player_id,player_slug,first_name,last_name,birthdate,turned_pro,weight_kg,height_cm
m143,ben-mckown,Ben,McKown,1957.01.11,,,
m144,jim-mcmanus,Jim,McManus,1940.09.16,1968,71,175
m145,kenneth-mcmillan,Kenneth,McMillan,1948.11.25,,,
m146,fred-mcnair-iv,Fred,McNair IV,1950.07.22,1973,77,183
m147,famiano-meneschincheri,Famiano,Meneschincheri,1957.11.13,,,
m148,franco-merlone,Franco,Merlone,1957.12.16,,,
m149,mark-meyers,Mark,Meyers,1953.12.05,,,
m151,bernard-mignot,Bernard,Mignot,1948.12.03,,,
m150,rick-meyers,Rick,Meyers,1958.05.14,,84,173
m152,ivan-molina,Ivan,Molina,1946.06.16,,,
m153,emilio-montano,Emilio,Montano,1953.12.18,,,
m154,buster-c-mottram,Buster C.,Mottram,1955.04.25,,,
m155,martin-mulligan,Martin,Mulligan,1940.10.18,,,
m156,antonio-munoz,Antonio,Munoz,1951.03.01,,,
m157,juan-ignacio-muntanola,Juan Ignacio,Muntanola,,,,
m158,pender-murphy,Pender,Murphy,1959.03.19,,,
m163,francois-matheu,Francois,Matheu,,,,
m165,octavio-martinez,Octavio,Martinez,,,,
m172,tom-mercer,Tom,Mercer,1964.11.10,,79,185
m173,joe-meyers,Joe,Meyers,,,,
m166,brian-marcus,Brian,Marcus,1947.08.30,,,
m176,armand-molino,Armand,Molino,,,,
m194,robert-machan,Robert,Machan,,,,
m181,joao-maio,Joao,Maio,1991.11.02,,,
m180,stephen-myers,Stephen,Myers,,,,
m195,peter-mccumstie,Peter,McCumstie,,,,
m197,nuno-marques,Nuno,Marques,1970.04.09,,81,191
m198,peter-macdonald,Peter,MacDonald,,,,
m199,gewan-maharaj,Gewan,Maharaj,,,,
m201,steve-messmer,Steve,Messmer,,,,
m202,alvaro-margets,Alvaro,Margets,1959.07.26,,,
m209,roberto-meneschincheri,Roberto,Meneschincheri,,,,
m212,dick-metz,Dick,Metz,,,,
m215,nick-mohtadi,Nick,Mohtadi,,,,
m221,adam-malik,Adam,Malik,1967.05.10,,88,193
m222,pancho-musalem,Pancho,Musalem,,,,
m224,pietro-marzano,Pietro,Marzano,,,,
m228,emmanuel-marmillod,Emmanuel,Marmillod,1971.09.13,,76,180
m231,kiyoshi-miyanami,Kiyoshi,Miyanami,,,,
m236,john-mangan,John,Mangan,,,,
m240,gavorielle-marcu,Gavorielle,Marcu,,,,
m241,alberto-martorell,Alberto,Martorell,,,,
m242,joseph-mateo,Joseph,Mateo,,,,
m243,haruhiko-matsunaga,Haruhiko,Matsunaga,,,,
m245,drew-meyers,Drew,Meyers,,,,
m250,steve-mott,Steve,Mott,,,,
m252,chiradip-mukherjea,Chiradip,Mukherjea,1953.08.14,,,
m253,yukihiko-murata,Yukihiko,Murata,,,,
m254,eddie-myers,Eddie,Myers,,,,
m255,rocky-maguire,Rocky,Maguire,1955.10.27,,,
m257,jean-claude-molinari,Jean Claude,Molinari,,,,
m258,alexander-marcial,Alexander,Marcial,,,,
m259,ernie-mccabe,Ernie,McCabe,,,,
m261,andy-mccurry,Andy,McCurry,,,,
m262,m-marchment,M.,Marchment,,,,
m267,jack-may,Jack,May,,,,
m268,stanley-matthews,Stanley,Matthews,1945.11.20,,,
m269,john-mcdonald,John,McDonald,1931.02.04,,,
m270,alan-mills,Alan,Mills,1935.11.06,,,
m271,alex-metreveli,Alex,Metreveli,1944.11.02,,,
m272,jaidip-mukerjea,Jaidip,Mukerjea,,,,
m273,gardnar-mulloy,Gardnar,Mulloy,1913.11.22,,,185
m274,tom-mozur,Tom,Mozur,,,,
m275,saeed-meer,Saeed,Meer,,,,
m276,giuseppe-merlo,Giuseppe,Merlo,1927.10.11,,,
m277,jim-moore,Jim,Moore,,,,
m278,peter-marmureanu,Peter,Marmureanu,,,,
m279,bernard-montrenaud,Bernard,Montrenaud,,,,
m280,jean-paul-meyer,Jean-Paul,Meyer,1950.01.01,,,
m281,allan-mcdonald,Allan,McDonald,1951.03.01,,,
m288,tom-mott,Tom,Mott,,,,
m284,john-molin,John,Molin,1956.10.20,,,
m290,dean-martin,Dean,Martin,1951.11.17,,,
m291,charles-mckinley,Charles,McKinley,1941.01.05,,70,173
m292,cliff-montgomery,Cliff,Montgomery,,,,
m293,robert-mckinley,Robert,McKinley,1950.08.05,,,
m294,barry-mackay,Barry,MacKay,1935.08.31,,85,191
m295,roberto-marcher,Roberto,Marcher,,,,
m299,william-mcgehee,William,McGehee,,,,
m305,akira-motomura,Akira,Motomura,,,,
m306,akifumi-machidori,Akifumi,Machidori,,,,
m308,flavio-mazzocchi,Flavio,Mazzocchi,,,,
m309,roger-mckee,Roger,McKee,,,,
m312,ryoichi-mori,Ryoichi,Mori,1940.01.14,,,
m313,mitsuru-motoi,Mitsuru,Motoi,,,,
m321,stephen-meyers,Stephen,Meyers,,,,
m323,jordi-mas,Jordi,Mas,1971.10.31,,,
m325,colin-mchugo,Colin,McHugo,1945.12.04,,,
m327,giordano-maioli,Giordano,Maioli,,,,
m330,craig-d-miller,Craig D,Miller,1963.03.10,,82,183
m333,santiago-mora,Santiago,Mora,1968.02.26,,65,168
m335,sever-muresan,Sever,Muresan,1948.10.23,,,
m336,peter-mockler,Peter,Mockler,,,,
m337,dexter-macbride,Dexter,MacBride,1964.10.21,,82,193
m338,shuzo-matsuoka,Shuzo,Matsuoka,1967.11.06,1986,80,185
m339,stefano-mezzadri,Stefano,Mezzadri,,,,
m341,kazuya-morita,Kazuya,Morita,,,,
m342,takeshi-murakami,Takeshi,Murakami,,,,
m343,oren-motevassel,Oren,Motevassel,1967.08.26,,68,170
m352,peter-mcpherson,Peter,McPherson,,,,
m353,scott-melville,Scott,Melville,1966.08.04,1988,77,188
m354,johnny-muller,Johnny,Muller,,,,
m355,ibrahim-mahmoud,Ibrahim,Mahmoud,,,,
m356,alex-moscoso,Alex,Moscoso,,,,
m358,c-mora,C.,Mora,,,,
m357,c-munoz,C.,Munoz,,,,
m370,laszlo-markovits,Laszlo,Markovits,1970.04.04,1995,76,180
m372,alberto-mancini,Alberto,Mancini,1969.05.20,1987,79,180
m374,emilio-marturano,Emilio,Marturano,,,,
m373,boaz-merenstein,Boaz,Merenstein,1970.04.03,,70,180
m382,silvio-moine,Silvio,Moine,,,,
m383,tj-middleton,T.J.,Middleton,1968.05.02,1990,79,183
m386,young-min-kwon,Young,Min Kwon,1964.11.24,,,
m396,charles-merzbacher,Charles,Merzbacher,1965.01.31,,77,185
m399,francisco-montana,Francisco,Montana,1969.11.05,1990,74,183
m401,federico-mordegan,Federico,Mordegan,1970.02.01,,72,170
m405,john-marinov,John,Marinov,,,,
m406,bernardo-mota,Bernardo,Mota,1971.06.14,1991,77,178
m407,andrew-mclean,Andrew,McLean,,,,
m408,jamie-morgan,Jamie,Morgan,1971.06.08,1990,80,185
m411,clinton-marsh,Clinton,Marsh,1972.01.19,1990,77,188
m412,gabriel-markus,Gabriel,Markus,1970.03.31,1989,76,180
m420,francesco-michelotti,Francesco,Michelotti,,,,
m432,harald-mair,Harald,Mair,,,,
m440,andrei-merinov,Andrei,Merinov,1971.06.23,,70,183
m435,gerald-mandl,Gerald,Mandl,1970.11.12,1992,78,191
m442,todd-martin,Todd,Martin,1970.07.08,1990,91,198
m443,fernando-meligeni,Fernando,Meligeni,1971.04.12,1990,64,180
m445,marco-meneschincheri,Marco,Meneschincheri,1972.04.25,1990,81,180
m448,brian-macphie,Brian,MacPhie,1972.05.11,1993,82,180
m449,eduardo-mandarino,Eduardo,Mandarino,,,,
m451,bertrand-madsen,Bertrand,Madsen,1972.05.18,,,
m461,kentaro-masuda,Kentaro,Masuda,1971.08.26,,,
m463,javier-molina,Javier,Molina,1970.03.14,,75,178
m459,srdan-muskatirovic,Srdan,Muskatirovic,,,,
m468,hector-moretti,Hector,Moretti,1973.01.27,1991,67,170
m471,mark-merklein,Mark,Merklein,1972.06.28,1994,82,188
m475,andrei-medvedev,Andrei,Medvedev,1974.08.31,1991,91,193
m467,guillaume-marx,Guillaume,Marx,1972.05.24,,,
m478,joaquin-munoz-hernandez,Joaquin,Munoz-Hernandez,1975.01.04,1994,73,178
m480,miles-maclagan,Miles,MacLagan,1974.09.23,1993,79,180
m481,miguel-merz,Miguel,Merz,,,,
m506,luis-adrian-morejon,Luis Adrian,Morejon,1973.03.28,1991,68,178
m482,stephane-matheu,Stephane,Matheu,1973.04.27,,,
m510,daniele-musa,Daniele,Musa,1972.09.10,1992,71,183
m507,patrick-mohr,Patrick,Mohr,1971.04.06,1991,72,178
m511,filippo-messori,Filippo,Messori,1973.11.12,1994,68,173
m513,oscar-martinez,Oscar,Martinez,1974.03.09,1992,80,185
m528,a-macdonald,A.,MacDonald,,,,
m515,alejo-mancisidor,Alejo,Mancisidor,1970.07.31,1991,75,183
m531,gouichi-motomura,Gouichi,Motomura,1973.12.25,1992,64,173
m535,felix-mantilla,Felix,Mantilla,1974.09.23,1993,78,180
m538,diego-moyano,Diego,Moyano,1975.03.14,1997,90,180
m543,marzio-martelli,Marzio,Martelli,1971.12.14,1996,79,180
m545,philippe-moggio,Philippe,Moggio,1973.03.23,,,
m548,fabio-maggi,Fabio,Maggi,1975.01.30,1995,75,175
m551,lorenzo-manta,Lorenzo,Manta,1974.09.16,1992,82,191
m549,ross-matheson,Ross,Matheson,1970.05.27,,87,196
m555,david-miketa,David,Miketa,1975.06.04,1993,77,183
m570,kotaro-miyachi,Kotaro,Miyachi,1974.02.18,,,
m564,wade-mcguire,Wade,McGuire,1969.08.19,1993,77,188
m573,lior-mor,Lior,Mor,1976.02.29,,72,175
m578,juan-antonio-marin,Juan Antonio,Marin,1975.03.02,1996,73,175
m576,ignacio-martinez,Ignacio,Martinez,1972.05.23,1993,79,185
m584,adolf-musil,Adolf,Musil,1974.02.10,,,
m588,eduardo-medica,Eduardo,Medica,1976.02.10,1995,79,180
m590,alberto-martin,Alberto,Martin,1978.08.20,1995,73,175
m601,olivier-malcor,Olivier,Malcor,1975.01.28,1994,68,180
m600,ion-moldovan,Ion,Moldovan,1978.01.17,1996,88,188
m595,max-mirnyi,Max,Mirnyi,1977.07.06,1996,93,196
m607,luke-milligan,Luke,Milligan,1976.08.06,1995,75,180
m605,carlos-moya,Carlos,Moya,1976.08.27,1995,86,191
m609,pantelis-moschoutis,Pantelis,Moschoutis,1974.12.06,,,
m611,daniel-melo,Daniel,Melo,1977.07.04,1997,77,185
m614,cecil-mamiit,Cecil,Mamiit,1976.06.27,1996,70,173
m640,olivier-mutis,Olivier,Mutis,1978.02.02,1996,72,175
m632,toby-mitchell,Toby,Mitchell,1976.08.20,,,
m655,nicolas-massu,Nicolas,Massu,1979.10.10,1997,80,183
m663,nuno-matias,Nuno,Matias,1977.12.08,,,
m699,harsh-mankad,Harsh,Mankad,1979.11.10,2002,70,173
m674,markus-menzler,Markus,Menzler,1977.07.25,,,
m680,xavier-malisse,Xavier,Malisse,1980.07.19,1998,83,185
m701,thomas-messmer,Thomas,Messmer,1979.11.25,,,
m711,zbynek-mlynarik,Zbynek,Mlynarik,1977.04.24,1998,69,175
m714,edgardo-massa,Edgardo,Massa,1981.03.22,1998,85,180
m708,ricardo-mello,Ricardo,Mello,1980.12.21,1999,73,175
m744,karim-maamoun,Karim,Maamoun,1979.11.18,,,
m747,frank-moser,Frank,Moser,1976.09.23,2001,92,196
m759,wesley-moodie,Wesley,Moodie,1979.02.14,2000,91,196
m745,abdul-hamid-makhkamov,Abdul Hamid,Makhkamov,1976.04.19,,,
m760,oliver-marach,Oliver,Marach,1980.07.16,1998,78,185
m762,jurgen-melzer,Jurgen,Melzer,1981.05.22,1999,81,183
m773,gaurav-misra,Gaurav,Misra,,,,
m776,michal-mertinak,Michal,Mertinak,1979.10.11,1999,92,185
m778,david-martin,David,Martin,1981.02.22,2003,86,185
m783,ivan-miranda,Ivan,Miranda,1980.03.08,1999,70,175
m794,jason-marshall,Jason,Marshall,1978.06.20,2001,77,185
m800,jan-minar,Jan,Minar,1981.04.09,,,
m805,jeff-morrison,Jeff,Morrison,1979.02.04,2000,73,185
m808,julien-maes,Julien,Maes,1981.02.28,,,
m812,gustavo-marcaccio,Gustavo,Marcaccio,1977.05.03,,,
m815,toshihide-matsui,Toshihide,Matsui,1978.04.19,2001,77,180
m820,alan-mackin,Alan,Mackin,1981.08.11,1997,79,183
m824,albert-montanes,Albert,Montanes,1980.11.26,1999,70,175
m836,dominik-meffert,Dominik,Meffert,1981.04.09,2005,92,198
m844,marcin-matkowski,Marcin,Matkowski,1981.01.15,2003,90,185
m854,vasilis-mazarakis,Vasilis,Mazarakis,1980.02.09,1999,72,178
m850,paul-henri-mathieu,Paul-Henri,Mathieu,1982.01.12,1999,74,185
m864,joji-miyao,Joji,Miyao,1981.06.15,,,
m867,jeroen-masson,Jeroen,Masson,1981.01.02,,,
m873,nicolas-mahut,Nicolas,Mahut,1982.01.21,2000,80,191
m915,daniel-munoz-de-la-nava,Daniel,Munoz de la Nava,1982.01.29,1999,75,178
m902,julien-mathieu,Julien,Mathieu,1982.04.22,,,
m925,florian-merkel,Florian,Merkel,,,,
m919,marcelo-melo,Marcelo,Melo,1983.09.23,1998,87,203
m926,fabrizio-matteoli,Fabrizio,Matteoli,,,,
m927,antonio-mennella,Antonio,Mennella,,,,
m934,israel-matos-gil,Israel,Matos Gil,1982.12.14,,,
m935,philipp-marx,Philipp,Marx,1982.02.03,,75,188
m939,rodney-mandelstam,Rodney,Mandelstam,,,,
m943,cedric-mason,Cedric,Mason,,,,
m946,richard-moody,Richard,Moody,,,,
m947,don-mccormick,Don,McCormick,1945.04.12,,75,180
m951,bill-monan,Bill,Monan,,,,
m957,fred-mcnair-iii,Fred,McNair III,,,,
m955,viorel-marcu,Viorel,Marcu,,,,
m968,frank-mcdonald,Frank,McDonald,,,,
m981,b-moreau,B.,Moreau,,,,
m975,james-may,James,May,1981.06.17,,,
m983,jonathan-marray,Jonathan,Marray,1981.03.10,2000,76,183
m984,david-marrero,David,Marrero,1980.04.08,2001,85,183
m996,christian-magg,Christian,Magg,1981.03.08,,,
m997,marco-mirnegg,Marco,Mirnegg,1982.06.24,2002,73,180
m999,nils-muschiol,Nils,Muschiol,1984.05.05,,,
ma03,jordi-marse-vidri,Jordi,Marse-Vidri,1980.07.21,,,
ma10,marcel-ioan-miron,Marcel-Ioan,Miron,1982.04.06,,,
ma21,juan-monaco,Juan,Monaco,1984.03.29,2002,81,185
ma12,kabelo-maleka,Kabelo,Maleka,1982.01.08,,,
ma30,gilles-muller,Gilles,Muller,1983.05.09,2001,89,193
ma36,gabriel-moraru,Gabriel,Moraru,1982.01.28,2001,72,180
ma41,ivo-minar,Ivo,Minar,1984.05.21,2002,85,183
ma38,jan-mertl,Jan,Mertl,1982.01.03,2002,84,191
ma48,alessandro-motti,Alessandro,Motti,1979.02.21,,75,185
ma49,rui-machado,Rui,Machado,1984.04.10,2002,70,178
ma63,aleksandr-mityaev,Aleksandr,Mityaev,1974.02.02,,,
ma86,jim-mclennan,Jim,McLennan,,,,
ma84,cliff-mayne,Cliff,Mayne,1933.09.12,,,
ma97,matthias-mauritz,Matthias,Mauritz,,,,
ma96,tigran-martirosyan,Tigran,Martirosyan,1983.07.12,,,
ma98,felix-morey,Felix,Morey,,,,
mb02,florian-mayer,Florian,Mayer,1983.10.05,2001,82,191
mb07,darko-madjarovski,Darko,Madjarovski,1983.06.17,,,
mb38,ryoichi-miyake,Ryoichi,Miyake,,,,
mb26,andrei-mlendea,Andrei,Mlendea,1984.08.03,,,
mb27,florin-mergea,Florin,Mergea,1985.01.26,2003,75,
mb39,yoshimito-miyashita,Yoshimito,Miyashita,,,,
mb41,bill-mcdonnell,Bill,McDonnell,,,,
mb40,john-mcmanus,John,McManus,,,,
mb49,nicholas-monroe,Nicholas,Monroe,1982.04.12,2004,73,178
mb53,adrian-menendez-maceiras,Adrian,Menendez-Maceiras,1985.10.28,2005,74,183
mb60,leandro-migani,Leandro,Migani,1985.03.02,,,
mb85,sam-match,Sam,Match,,,,
mb84,mathieu-montcourt,Mathieu,Montcourt,1985.03.04,2002,75,183
mb88,matwe-middelkoop,Matwe,Middelkoop,1983.09.03,2002,85,191
mb94,abdullah-maqdes,Abdullah,Maqdes,1987.03.31,,,
mb99,vahid-mirzadeh,Vahid,Mirzadeh,1986.12.28,2011,82,178
mb98,jochen-matschke,Jochen,Matschke,1985.07.05,,,
mc18,denis-matsukevich,Denis,Matsukevich,1986.03.28,,80,191
mc10,andy-murray,Andy,Murray,1987.05.15,2005,84,191
mc19,devin-mullings,Devin,Mullings,1985.10.04,,,
mc42,aleksandar-maric,Aleksandar,Maric,1984.05.23,,,
mc67,chiradip-mukerjea,Chiradip,Mukerjea,,,,
mc66,nikola-martinovic,Nikola,Martinovic,1984.04.02,,,
mc65,gael-monfils,Gael,Monfils,1986.09.01,2004,80,193
md14,kevin-menton,Kevin,Menton,,,,
mc81,jamie-murray,Jamie,Murray,1986.02.13,2004,83,191
mc89,zdravko-mincek,Zdravko,Mincek,,,,
md15,james-mcardle,James,Mcardle,1920.05.01,,,
md16,j-mulvey,J.,Mulvey,,,,
md19,peter-mors,Peter,Mors,1942.02.17,,,
md25,dennis-matthews,Dennis,Matthews,1950.11.23,,,
md26,david-mitchell,David,Mitchell,,,,
md27,andrew-mcgrath,Andrew,McGrath,,,,
md30,raymond-mapp,Raymond,Mapp,,,,
md29,diko-murdono,Diko,Murdono,,,,
md28,slobodan-mavrenski,Slobodan,Mavrenski,,,,
md41,robert-millington,Robert,Millington,1953.04.13,,,
md50,andre-miele,Andre,Miele,1987.04.12,,,
md57,larry-miller,Larry,Miller,,,,
md73,kevin-mccollum,Kevin,McCollum,,,,
md56,leonardo-mayer,Leonardo,Mayer,1987.05.15,2003,80,191
md74,michael-mitchell,Michael,Mitchell,,,,
md75,p-martin,P.,Martin,,,,
md79,unknown-markoff,Unknown,Markoff,,,,
md81,allen-morris,Allen,Morris,,,,
md90,ross-mcghie,Ross,McGhie,,,,
me04,fabrice-martin,Fabrice,Martin,1986.09.11,2006,100,198
me05,marinko-matosevic,Marinko,Matosevic,1985.08.08,2003,86,193
me17,matteo-marrai,Matteo,Marrai,1986.11.17,,,
me29,steven-moneke,Steven,Moneke,1986.05.27,,,
me31,vincent-millot,Vincent,Millot,1986.01.30,2007,75,173
me56,andres-molteni,Andres,Molteni,1988.03.15,,70,180
me45,borja-malo,Borja,Malo,1987.12.15,,,
me82,adrian-mannarino,Adrian,Mannarino,1988.06.29,2004,70,180
me64,saketh-myneni,Saketh,Myneni,1987.10.19,2012,85,193
me70,alejandro-mendoza,Alejandro,Mendoza,1990.02.02,,80,183
me89,illya-marchenko,Illya,Marchenko,1987.09.08,2006,82,185
me86,pierre-metenier,Pierre,Metenier,1983.10.15,,,
mf04,marc-meigel,Marc,Meigel,1988.03.04,,,
mf02,dmitri-marfinsky,Dmitri,Marfinsky,1989.08.26,,,
mf09,nikola-mektic,Nikola,Mektic,1988.12.24,2006,80,183
mf06,marcelo-michelucci,Marcelo,Michelucci,1988.03.29,,,
mf35,andrej-martin,Andrej,Martin,1989.09.20,,72,180
mf30,miha-mlakar,Miha,Mlakar,1984.09.19,,66,
mf36,miloslav-mecir,Miloslav,Mecir,1988.01.20,,88,196
mf40,marek-mrozek,Marek,Mrozek,1988.03.31,,,
mf45,koki-matsunaga,Koki,Matsunaga,1984.09.03,,,
mf57,michael-mcclune,Michael,McClune,1989.08.22,2007,84,188
mf54,ivo-mijic,Ivo,Mijic,1990.01.15,,,
mf71,denys-molchanov,Denys,Molchanov,1987.05.16,,83,191
mf78,marek-michalicka,Marek,Michalicka,1986.12.23,,74,183
mf74,ronald-mckenzie,Ronald,Mckenzie,1969.12.27,,,
mf90,kristijan-mesaros,Kristijan,Mesaros,1988.07.02,,89,188
mf95,ryusei-makiguchi,Ryusei,Makiguchi,1991.05.03,,77,178
mg08,yannick-mertens,Yannick,Mertens,1987.06.25,2006,72,188
mg39,mithun-murali,Mithun,Murali,1982.09.23,,,
mg47,james-mcgee,James,McGee,1987.06.10,,80,183
mg54,yann-marti,Yann,Marti,1988.06.07,,74,173
mg55,nikolaus-moser,Nikolaus,Moser,1990.03.21,,,
mg75,marko-mijacevic,Marko,Mijacevic,1988.08.31,,,
mg88,junn-mitsuhashi,Junn,Mitsuhashi,1989.06.01,,,
mg84,nicolas-meister,Nicolas,Meister,1989.05.15,,,
mg93,christopher-marquis,Christopher,Marquis,1991.06.13,,66,175
mg99,jordi-munoz-abreu,Jordi,Munoz-Abreu,1990.01.17,,,
mh10,anton-manegin,Anton,Manegin,1990.03.12,,,
mg96,rasmus-moller,Rasmus,Moller,1988.12.28,,,
mh15,joshua-milton,Joshua,Milton,1989.10.14,,,
mh16,yannick-maden,Yannick,Maden,1989.10.28,2013,68,185
mh30,john-millman,John,Millman,1989.06.14,2006,79,183
mh48,vijayant-malik,Vijayant,Malik,1990.02.14,,,
mh61,ya-nan-ma,Ya-Nan,Ma,1990.06.06,,,
mh59,valentin-mihai,Valentin,Mihai,1991.02.10,,,
mh98,dino-marcan,Dino,Marcan,1991.02.12,2008,75,180
mh71,ahmed-moumni,Ahmed,Moumni,1988.11.01,,,
mi01,hiroki-moriya,Hiroki,Moriya,1990.10.16,,65,170
mi08,javier-marti,Javier,Marti,1992.01.11,,,
mi09,brendan-mckenzie,Brendan,Mckenzie,1990.06.10,,,
mi11,axel-michon,Axel,Michon,1990.12.16,,,
mi17,victor-morales,Victor,Morales,1991.02.14,,,
mi37,luis-ignacio-morales,Luis Ignacio,Morales,1991.08.06,,,
mi41,george-morgan,George,Morgan,1993.02.07,,,
mi48,jose-gerardo-meza,Jose Gerardo,Meza,1991.04.03,,,
mi43,gerald-melzer,Gerald,Melzer,1990.07.13,2007,80,188
mi51,john-mills,John,Mills,,,,
mi55,logan-mackenzie,Logan,Mackenzie,1990.05.14,,,
mi73,sascha-meis,Sascha,Meis,1989.11.21,,,
mi74,pascal-meis,Pascal,Meis,1993.06.11,,,
mi62,ronak-manuja,Ronak,Manuja,1991.10.09,,,
mj08,thiago-monteiro,Thiago,Monteiro,1994.05.31,2011,78,183
mi75,rafael-mazon-hernandez,Rafael,Mazon-Hernandez,1990.09.15,,,
mj01,roberto-marcora,Roberto,Marcora,1989.08.30,2009,88,193
mj03,teodor-nicolae-marin,Teodor Nicolae,Marin,1993.02.01,,,
mj51,irakli-marutian,Irakli,Marutian,1991.03.13,,,
mj10,alexandru-catalin-marasin,Alexandru Catalin,Marasin,1991.05.06,,,
mj56,richard-muzaev,Richard,Muzaev,1992.03.21,,74,178
mj62,finn-meinecke,Finn,Meinecke,1992.09.29,,,
mj71,mats-moraing,Mats,Moraing,1992.06.20,,84,198
mj69,luca-margaroli,Luca,Margaroli,1992.02.15,,81,183
mj82,jeffrey-mira-svensson,Jeffrey,Mira Svensson,1991.02.26,,,
mj88,felipe-mantilla,Felipe,Mantilla,1993.05.10,,38,
mj91,nima-madami,Nima,Madami,,,,
mj89,gianni-mina,Gianni,Mina,1992.02.09,,85,188
mj98,facundo-mena,Facundo,Mena,1992.09.22,,85,183
mk18,amer-mezri,Amer,Mezri,,,,
mk26,jules-marie,Jules,Marie,1991.09.01,,76,185
mk29,stefan-merunka,Stefan,Merunka,1994.10.04,2013,80,185
mk36,christian-mohs,Christian,Mohs,1992.02.03,,,
mk08,james-marsalek,James,Marsalek,1992.04.05,,83,185
mk39,vasco-mensurado,Vasco,Mensurado,1994.04.01,,72,175
mk40,benjamin-mitchell,Benjamin,Mitchell,1992.11.30,2008,80,183
mk45,andrew-mcleod,Andrew,Mcleod,1993.03.15,,,
mk43,laurent-malouli,Laurent,Malouli,1987.11.02,,,
mk59,javier-munoz,Javier,Munoz,1991.10.16,,,
mk89,sergiu-margarit,Sergiu,Margarit,1991.01.17,,,
mk66,mackenzie-mcdonald,Mackenzie,McDonald,1995.04.16,2016,66,178
ml07,nima-madani,Nima,Madani,1993.07.03,,,
ml14,erik-moberg,Erik,Moberg,1992.03.23,,,
ml47,mohd-assri-merzuki,Mohd Assri,Merzuki,1994.12.28,,,
ml41,daniel-mccall,Daniel,McCall,1993.02.09,,,
ml57,gianluca-mager,Gianluca,Mager,1994.12.01,,,
ml51,toby-martin,Toby,Martin,1993.02.19,,78,188
ml73,skander-mansouri,Skander,Mansouri,1995.07.23,,86,193
ml71,alban-meuffels,Alban,Meuffels,1992.08.24,,,
ml83,devin-mccarthy,Devin,McCarthy,1990.11.20,,86,193
mm05,yann-minster,Yann,Minster,1989.08.22,,,
mm20,clement-maas,Clement,Maas,1991.04.08,,,
mm24,bastian-malla,Bastian,Malla,1996.09.22,,,
mm32,juan-manuel-matute,Juan Manuel,Matute,1991.12.28,,,
mm46,juan-jose-mateus-rubiano,Juan Jose,Mateus Rubiano,1994.02.21,,,
mm78,jonathan-mridha,Jonathan,Mridha,1995.04.08,,75,183
mm66,nikola-milojevic,Nikola,Milojevic,1995.06.19,,76,188
mm58,daniil-medvedev,Daniil,Medvedev,1996.02.11,2014,81,198
mm79,blake-mott,Blake,Mott,1996.04.21,,77,180
mn03,alexander-mannapov,Alexander,Mannapov,1995.04.21,,85,191
mm84,artur-madzhar,Artur,Madzhar,1991.10.23,,,
mn08,nico-matic,Nico,Matic,1992.01.01,,76,178
mn13,maximilian-marterer,Maximilian,Marterer,1995.06.15,2015,84,191
mn20,daniel-masur,Daniel,Masur,1994.11.06,2013,79,183
mn22,raphael-mori,Raphael,Mori,,,,
mn44,bradley-mousley,Bradley,Mousley,1996.01.03,2015,82,188
mn36,franko-miocic,Franko,Miocic,1995.05.02,,,
mn23,aleksandre-metreveli,Aleksandre,Metreveli,1993.08.10,,78,183
mn41,teimouraz-metreveli,Teimouraz,Metreveli,1993.11.06,,,
mn92,christian-marian,Christian,Marian,,,,
mn74,jathan-malik,Jathan,Malik,1994.06.27,,,
mo07,ben-mclachlan,Ben,Mclachlan,1992.05.10,2010,78,185
mo19,rishabh-mehra,Rishabh,Mehra,,,,
mo24,judd-motz,Judd,Motz,,,,
mo44,pedro-martinez,Pedro,Martinez,1997.04.26,,70,183
mo55,lucas-miedler,Lucas,Miedler,1996.06.21,,77,180
mo82,elwyn-mccabe,Elwyn,Mccabe,,,,
mp01,michael-mmoh,Michael,Mmoh,1998.01.10,2016,85,185
mp04,a-marquez,A.,Marquez,,,,
mp05,abdel-ghani-mohammed,Abdel-Ghani,Mohammed,1942.11.05,,,
mp06,david-mitchell,David,Mitchell,,,,
mp07,lee-merry,Lee,Merry,,,,
mp08,ron-myers,Ron,Myers,,,,
mp16,sam-matheson,Sam,Matheson,1994.05.23,,,
mp13,sasi-kumar-mukund,Sasi Kumar,Mukund,1997.01.14,,76,185
mp17,supot-meesawat,Supot,Meesawat,,,,
mp18,zu-mei-lin,Zu,Mei-Lin,,,,
mp25,abbie-maynard,Abbie,Maynard,,,,
mp22,mladen-mitak,Mladen,Mitak,1996.08.04,,71,180
mp26,eugene-mccabe,Eugene,McCabe,,,,
mp27,t-mooney,T,Mooney,,,,
mp28,michael-mooney,Michael,Mooney,1958.05.11,,,
mp29,s-menzies,S,Menzies,,,,
mp30,shyam-minotra,Shyam,Minotra,1946.09.17,,,
mp33,juan-montes,Juan,Montes,1996.10.05,,73,
mp37,alex-mayer,Alex,Mayer,,,,
mp42,john-mcgrath,John,Mcgrath,,,,
mp43,juan-martinez,Juan,Martinez,,,,
mp44,b-moran,B.,Moran,,,,
mp49,enrique-morea,Enrique,Morea,,,,
mp51,philip-moebius,Philip,Moebius,1996.10.15,,,
mp63,s-myerson,S.,Myerson,,,,
mp62,tommy-mylnikov,Tommy,Mylnikov,1995.11.08,,,
mp65,p-michau,P.,Michau,,,,
mp64,g-miles,G.,Miles,,,,
